recipe_name,niacin,vitaminB6,vitaminC,sodium,carbohydrates,sugars,calories,thiamin,caloriesFromFat,folate,calcium,fiber,fat,iron,cholesterol,protein,vitaminA,potassium,saturatedFat,magnesium,apple,avocado,bacon,basil,bay lea,beans,beef,bell pepper,black pepper,bouillon,bread,bread crumbs,broccoli,broth,butter,carrot,cayenne pepper,celery,cheese,chicken,chile peppers,chili powder,cilantro,corn,cream,cucumber,cumin,dressing,egg,flour,garlic,ginger,ham,honey,lemon,lettuce,lime,mayonnaise,milk,mushroom,mustard,noodles,oil,olives,onion,oregano,paprika,parsley,pasta,peas,pork ,potatoe,red pepper,rice,roast,rosemary,sage,salsa,salt,salt and ground black pepper,sauce,spinach,stock,sugar,thyme,tomato,vinegar,water,wine,zucchini,category
Swiss Enchiladas,7.774468,0.2737708,9.526115,663.4114,28.34717,2.103754,640.2702,0.1032642,440.3409,14.125,333.8004,3.960552,48.92677,1.45645,170.2292,23.10727,1519.909,274.0625,25.99369,60.79917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Sylvia's Easy Greek Salad,1.679247,0.3013141,65.33096,253.1534,8.172896,4.381562,330.5846,0.103097,290.1458,35.65,114.146,2.194031,32.23843,0.695535,16.6875,3.957805,1408.164,285.9157,6.481807,19.94475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Vegetable Salads
Taco Taters,7.644433,0.3008604,4.478967,1892.324,42.74111,5.657084,565.4676,0.08489791,322.9449,47.89991,251.021,4.809234,35.88277,3.15479,91.33383,24.32243,1067.464,687.8411,15.89199,41.3125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Tamale Casserole,5.685212,0.3015187,14.1,1543.553,47.77708,4.31406,679.4887,0.1433393,379.9131,57.404,424.5267,8.317511,42.21256,5.893171,93.1744,30.05132,2545.563,588.6053,18.64386,71.46864,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Casseroles
Tangy Grilled Pork Tenderloin,10.75603,0.6709135,0.2590433,650.5308,35.2643,30.9398,267.2514,0.8300499,32.06419,0.8636454,7.996667,0.11306,3.562688,1.203994,65.335,23.43232,33.60252,396.7253,1.218668,26.89836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Roasts
Tangy Southwest Coleslaw,1.060286,0.2792487,78.57413,624.482,13.73276,6.356508,57.41275,0.0991835,3.529766,59.82925,85.148,4.2481,0.3921962,1.563165,0.0,2.563226,2584.224,410.784,0.0629,28.5275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vegetable Salads
Tangy Spinach Salad,3.548997,0.1478883,9.551196,665.7451,23.47086,10.39569,242.39,0.1933793,116.7578,99.8026,64.57523,1.480643,12.97309,1.985286,87.91666,8.115861,3106.117,307.3651,2.33313,39.41713,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Vegetable Salads
Tasty Home Salad,1.504462,0.1310125,23.33612,1230.48,11.21409,6.230246,666.271,0.1117807,595.0511,131.9028,218.2043,3.261307,66.11679,2.10485,48.685,7.246983,6444.602,386.9883,12.77197,26.3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vegetable Salads
Tater Tot Casserole I,3.041418,0.163068,2.0952,844.912,25.8132,3.02316,475.272,0.278764,327.4274,13.024,233.514,2.16104,36.38082,0.76446,95.706,15.9641,367.384,439.26,13.88481,17.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Tater Tot Casserole IV,5.530289,0.165494,3.772605,1831.192,44.80779,4.189393,725.3206,0.03944,456.2235,7.716533,37.45693,4.33758,50.69151,3.285488,104.0265,30.61667,186.7756,784.0685,15.54692,27.716,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Tater Tot Hot Dish II,7.949259,0.1944667,2.780333,1705.798,59.57431,3.314083,743.7783,0.05494417,429.0344,11.44458,59.33791,4.2563,47.67049,2.437937,68.40417,25.4169,96.375,808.08,13.51939,18.85208,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Tatertot Casserole,5.774751,0.12628,0.6720001,680.805,16.9236,1.039525,345.1388,0.0308275,213.9672,9.36,212.4725,1.3328,23.77414,1.577713,65.13875,18.53486,294.1212,312.9012,10.17408,17.1625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Casseroles
Terri's Veal Marsala,9.991013,0.1893435,0.01078125,243.8712,22.24459,2.536978,494.7258,0.2293456,265.1202,54.47944,38.60535,0.6415625,29.4578,2.300625,144.4842,25.94245,354.8882,279.0317,11.46264,27.5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Casseroles
Tex-Mex Chicken Casserole,8.068681,0.3003538,15.62544,1209.431,31.13843,4.79888,479.9285,0.05840628,265.5246,12.45408,282.243,2.166914,29.50273,3.32794,71.47333,24.18746,1120.151,285.1272,11.35518,26.70249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Casseroles
Texas Brisket,14.96265,0.8693666,9.033134,933.253,9.662467,2.277,876.9855,0.1881,678.0541,17.37953,25.66378,0.8504,75.33934,3.988302,163.52,38.84854,525.2794,785.6413,26.1717,50.90578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Roasts
Thai Noodles,24.57467,1.04821,76.99752,371.67,65.36556,5.2506,570.8046,0.196132,166.8248,62.72675,84.5205,5.388225,18.53609,3.058812,65.888,36.90108,3668.667,937.6194,3.5896,107.0173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Pasta
Thai Quivering Tenderloins,11.98253,0.734597,6.933965,437.9311,10.14737,8.190538,202.2819,0.8519763,58.2468,10.93054,21.26617,0.6711544,6.471866,1.437187,65.51902,25.39162,488.3968,489.4833,1.82584,40.66519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Roasts
Thanksgiving Corn Casserole,3.688532,0.1968195,16.17462,934.8262,29.19908,5.315643,401.5535,0.1189886,245.3547,54.33103,256.9445,2.756667,27.26163,1.554802,92.68333,13.28911,1243.494,295.9558,9.386811,48.27725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Thanksgiving Leftover Casserole,6.479191,0.2712736,4.071178,837.8708,34.37017,7.669902,376.9519,0.2460929,174.6797,57.70347,269.3817,1.661366,19.40886,1.699963,66.94,15.88862,542.3575,426.4899,11.30039,40.11144,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Casseroles
Thanksgiving Spinach Salad,0.7246113,0.1369984,18.092,41.20824,30.00615,22.05939,114.7342,0.04380358,3.128803,86.87945,51.62896,3.453337,0.3476448,1.3477,0.0,1.533859,4202.628,312.0321,0.06064696,37.99881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Vegetable Salads
Thanksgiving in a Dish,7.776827,0.4196288,5.893775,742.9969,30.20816,2.601412,349.0038,0.1083607,148.7484,14.96284,56.59337,2.445726,16.5276,2.276747,71.45131,19.51086,358.465,478.9602,8.289933,30.46308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Casseroles
That's Good Moosh!,3.840257,0.08584876,8.761126,1572.874,50.24018,7.083355,494.751,0.02087625,229.4499,12.83625,217.2742,3.108508,25.49443,3.853245,45.15625,16.26179,614.5604,342.9405,11.14538,31.5718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Pasta
The Best Spinach Salad Ever,2.881323,0.441539,35.57467,812.285,18.48038,11.80223,516.5425,0.0751625,394.3087,129.6758,203.135,3.91865,43.81208,2.307167,31.42667,15.62948,4615.239,566.1075,7.451831,104.4375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Vegetable Salads
The Best Vegetable Salad,0.7651704,0.1470144,48.63684,397.909,10.89591,3.997785,87.61086,0.06576425,42.97536,40.61919,28.83144,4.466786,4.77504,0.9619577,0.0,1.472831,1475.332,322.9579,0.6722534,21.5246,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Vegetable Salads
The Talk of the Potluck Kale and Apple Salad,1.267953,0.167028,55.08934,308.4734,12.65081,5.59607,141.9474,0.05849467,85.36788,23.932,95.5298,2.232,9.48532,0.9950483,6.0,3.574907,6943.736,268.3376,2.016805,22.27138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Vegetable Salads
Thornehedge Peach Slaw,1.643067,0.3409541,136.4771,60.28525,28.17361,19.61448,333.9238,0.2262184,224.95,117.7781,114.2689,5.761612,24.99445,2.180021,0.0,4.637091,1791.365,486.984,3.112518,65.00738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vegetable Salads
Three Bean Casserole,2.145724,0.1070553,3.091228,1246.404,37.98791,11.35805,363.8385,0.02870984,160.8435,22.48421,83.98509,7.288257,17.8715,3.082028,40.0611,15.62356,133.6433,488.8203,7.292441,21.47535,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Casseroles
Three Meat Cannelloni Bake,19.27934,0.8767186,18.49313,1338.867,51.43739,10.95499,861.0638,0.6793814,452.9504,65.18023,249.0168,4.491699,50.32782,5.563125,250.2675,47.16409,2484.554,1273.266,21.85038,81.29125,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Pasta
Throw Together Mexican Casserole,12.26035,0.4565938,4.18906,1960.178,84.66186,8.455397,663.4881,0.4770114,196.0666,175.7571,92.0195,11.9947,21.78518,7.083247,108.734,34.38031,408.1441,662.4141,7.357554,71.86557,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Casseroles
To Die For Fettuccini Alfredo,5.278001,0.1304042,1.07475,290.1646,46.89188,2.239855,928.3222,0.04556125,694.4742,121.0772,287.9742,1.951446,77.1638,1.80487,275.28,16.00693,2863.238,254.9923,47.61114,45.637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pasta
Tofu Salad,3.185385,0.1730683,25.07817,295.2528,10.10216,4.683429,144.602,0.1234424,81.85624,41.37379,131.6611,2.662917,9.095138,1.926787,0.0,8.172947,4464.755,286.4296,1.131742,51.45533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Vegetable Salads
Tomato and Bacon Pasta Bake,6.687531,0.252,41.9035,1173.556,49.16082,8.321324,712.3149,0.257675,405.2145,25.87,460.1875,2.301511,45.02383,1.744553,92.365,28.36554,1064.162,400.495,20.21282,32.175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pasta
Tortellini Pesto Salad,1.466077,0.3081962,43.29705,614.5916,26.13502,3.068542,382.8392,0.07273493,245.4142,128.3531,175.5828,3.453031,27.26825,2.252538,31.30324,11.17011,7187.369,458.4446,6.20648,58.58,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Vegetable Salads
Tortilla Casserole,3.687521,0.2166242,22.18178,690.7552,17.62903,4.021174,277.0868,0.08195689,150.1491,26.65789,376.0647,2.799778,16.68324,1.704072,117.4193,15.51585,1043.453,292.281,9.009629,43.54611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Traditional Sauerbraten,12.48476,0.3928651,3.963917,1682.483,20.94756,8.00945,455.7607,0.1500765,200.9488,36.41796,38.79313,1.881729,22.32764,4.209319,100.347,40.70635,9.659967,654.2847,6.752825,40.37725,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,Roasts
Trailer Trash Cornbread,3.676386,0.1912108,16.85983,1411.633,30.94423,7.249918,396.8958,0.0815425,224.315,39.95583,123.6244,3.076057,24.92389,3.6758,63.44183,13.11582,383.51,369.3206,8.96855,37.02083,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Tri Tip Roast,13.06196,0.6213946,0.4854666,99.56735,1.199942,0.1391888,372.3772,0.1737651,158.905,16.1469,30.62128,0.3722833,17.65611,4.596426,158.1,45.88584,59.2963,410.9306,5.589336,34.02613,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Roasts
Tri-Color Pepper Slaw,2.923255,0.3828023,112.4908,940.5213,12.47635,6.612529,260.6114,0.1382622,190.9151,36.94719,221.5736,1.769333,21.21279,0.7564277,37.38607,7.24817,915.6638,325.3092,7.664196,23.47296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Vegetable Salads
Triple Bypass,5.10912,0.1827717,3.026,995.8109,28.87517,2.784433,353.2283,0.06647667,192.1038,23.00833,146.2742,4.987067,21.34487,3.259192,53.08167,16.73393,428.9133,613.94,7.916962,44.42833,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Trish's Tuna Casserole,15.03888,0.3106767,1.397333,719.3163,58.80402,6.961304,395.2672,0.704472,60.53133,145.6507,74.90266,3.716428,6.725703,3.94148,61.44667,23.41709,112.1143,344.0387,1.833544,53.957,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Try It You'll Like It Kraut Casserole,3.168183,0.2769177,12.73429,719.0395,12.53239,7.131867,140.0226,0.2940808,59.87762,26.33912,51.05006,3.826338,6.653069,1.459652,22.82175,7.066788,9505.458,401.0415,2.33497,23.85734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,Casseroles
Tuna Casserole II,16.00557,0.448373,70.25912,1051.282,69.42329,7.387836,626.4773,0.04322856,240.0935,159.0708,197.2284,4.214,26.67705,4.237673,24.6834,25.51553,10558.52,595.3715,7.959699,67.45066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Casseroles
Tuna Garden Casserole,6.964911,0.2675774,55.1755,472.444,38.56594,3.310721,283.9832,0.2135187,70.55591,81.21937,178.7294,3.502655,7.839546,2.160338,21.31027,14.25231,5085.869,312.1899,3.434986,37.235,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Casseroles
Tuna Noodle Casserole IV,19.74736,0.3523139,0.1505,854.0597,52.21743,6.573165,546.0253,0.6176314,184.5389,138.4758,363.8834,1.68,20.50432,3.813618,61.39925,36.15882,545.6588,467.8204,9.923812,66.06129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Tuna Ring Casserole,16.09522,0.3137738,7.855284,1222.569,33.68694,5.450277,501.6907,0.0759845,242.146,26.11625,394.5616,1.256224,26.90511,3.401956,107.1046,31.02991,1172.367,425.9948,14.08509,40.76217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Casseroles
Turkey Bake with Whole Wheat Pasta,8.503943,0.282939,1.19165,497.9543,49.03544,5.745872,478.0485,0.06644334,139.6051,19.00809,395.3229,5.314266,15.51167,1.45988,78.27434,35.50235,574.6465,359.4099,7.055136,35.02768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Pasta
Turkey Bolognese Sauce,16.13728,0.8202969,22.02859,505.9053,58.02264,10.12502,509.8338,0.7806752,113.6087,168.3677,200.8903,4.708164,12.62319,5.722055,96.42601,32.40076,2105.104,974.9436,4.009626,90.45992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Pasta
Turkey Casserole,11.87798,0.4914712,25.898,773.4238,22.6681,6.283459,474.8625,0.2102881,255.7031,54.45687,273.5085,3.014639,28.41145,3.57875,102.43,32.20291,1216.44,570.9568,12.95978,72.41042,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Turkey Cream Cheese Enchiladas,10.10788,0.50374,46.1104,717.0082,26.76988,2.001057,571.1684,0.1305905,342.0927,27.16408,378.5735,3.832996,38.0103,2.705462,129.5397,31.96238,1203.924,453.8863,19.79664,71.0771,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Casseroles
Turkey Ragu with Fontina and Parmesan,12.09275,0.420543,12.42209,687.3586,49.83286,5.429485,420.7327,0.6535366,118.5881,151.7723,226.477,3.601394,13.17645,4.360493,63.53,25.95811,343.8475,514.8716,5.300539,59.8043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Pasta
Turkey and Hash Brown Casserole,6.23294,0.3348405,38.12401,814.6248,28.20082,4.799367,292.0667,0.08335271,120.7848,44.0792,405.0158,3.9889,13.42053,2.162148,62.07472,25.39582,1472.542,836.5816,3.866272,28.31025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Casseroles
Turos Csusza (Pasta with Cottage Cheese),7.938767,0.1844438,0.5175,365.3563,43.58965,1.268413,438.0988,0.6683162,197.8037,140.485,112.64,1.848,21.97819,2.398988,87.06375,16.49146,481.3313,280.735,11.21556,42.4075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pasta
